gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,No,No,7,No,DSL,Month-to-month,No,Bank transfer (automatic),25.05,189.95,0
Female,0,Yes,No,20,No,DSL,Month-to-month,Yes,Electronic check,24.45,482.8,1
Male,1,Yes,Yes,68,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.65,5683.6,0
Female,0,Yes,Yes,18,Yes,No,Month-to-month,Yes,Mailed check,20.25,401.95,0
Female,0,Yes,Yes,59,Yes,No,Two year,No,Mailed check,25.45,1534.05,0
Female,0,No,No,60,Yes,No,Two year,No,Mailed check,20.6,1093,0
Male,0,No,No,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.1,701.3,0
Male,0,Yes,Yes,59,No,DSL,One year,No,Mailed check,34.8,1980.3,0
Male,1,Yes,No,59,No,DSL,Two year,Yes,Credit card (automatic),64.05,3886.85,0
Female,0,No,No,44,Yes,DSL,Month-to-month,Yes,Mailed check,50.15,2139.1,0
Female,0,Yes,No,64,Yes,Fiber optic,Two year,Yes,Credit card (automatic),94.6,5948.7,0
Female,0,Yes,No,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),97.7,6869.7,0
Male,1,No,No,11,Yes,DSL,Month-to-month,No,Bank transfer (automatic),60.25,662.95,0
Female,0,No,No,3,No,DSL,Month-to-month,Yes,Electronic check,50.6,155.35,1
Male,0,No,No,1,Yes,No,Month-to-month,No,Mailed check,19.75,19.75,1
Male,0,No,No,56,Yes,DSL,One year,Yes,Bank transfer (automatic),64.65,3665.55,0
Female,0,Yes,Yes,14,Yes,No,One year,Yes,Mailed check,19.5,272,0
Male,0,Yes,Yes,68,Yes,Fiber optic,Two year,Yes,Electronic check,99.55,6668,0
Male,1,Yes,No,55,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74,4052.4,0
Male,1,Yes,No,58,Yes,Fiber optic,Month-to-month,Yes,Electronic check,98.7,5812.6,1
Male,0,No,No,53,No,DSL,Month-to-month,Yes,Bank transfer (automatic),46.3,2546.85,0
Male,0,Yes,No,70,Yes,Fiber optic,Two year,Yes,Credit card (automatic),99.35,6944.5,0
Male,0,Yes,Yes,22,Yes,DSL,One year,Yes,Bank transfer (automatic),67.5,1544.05,1
Female,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),78.15,765.15,0
Female,0,Yes,Yes,29,Yes,No,Two year,No,Mailed check,26.1,692.55,0
Male,0,Yes,No,49,Yes,DSL,One year,No,Electronic check,84.35,4059.35,1
Female,1,Yes,No,68,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.2,6851.65,1
Female,0,No,No,1,Yes,Fiber optic,Month-to-month,No,Electronic check,78.05,78.05,1
Female,0,No,No,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.75,706.6,1
Female,0,No,Yes,1,Yes,DSL,Month-to-month,No,Mailed check,49.9,49.9,0
Female,0,No,No,20,Yes,DSL,Month-to-month,Yes,Credit card (automatic),68.9,1370.35,0
Male,0,No,No,1,Yes,Fiber optic,Month-to-month,No,Electronic check,74,74,0
Male,0,No,Yes,64,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),99.15,6171.2,0
Male,0,No,No,1,Yes,No,Month-to-month,Yes,Mailed check,20.2,20.2,1
Male,0,Yes,No,50,Yes,No,Two year,No,Electronic check,19.8,1013.2,0
Male,0,No,No,6,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),59.15,336.7,0
Male,0,Yes,Yes,7,Yes,DSL,Month-to-month,No,Electronic check,44.75,333.65,0
Male,0,Yes,Yes,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),90.8,6511.8,0
Male,0,Yes,No,8,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),49.55,393.45,0
Male,0,No,No,2,No,DSL,Month-to-month,Yes,Electronic check,25.05,56.35,1
Male,0,Yes,No,70,Yes,DSL,Two year,No,Mailed check,67.95,4664.15,0
Female,0,No,No,22,Yes,DSL,One year,No,Bank transfer (automatic),65.25,1441.8,0
Female,0,No,No,59,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),99.45,5623.7,0
Male,0,No,No,36,Yes,No,One year,Yes,Credit card (automatic),20.35,695.85,0
Male,0,Yes,No,53,Yes,DSL,One year,No,Bank transfer (automatic),77.4,4155.95,0
Female,0,Yes,Yes,20,Yes,No,One year,No,Bank transfer (automatic),19.7,395.6,0
Male,0,Yes,No,63,Yes,Fiber optic,Two year,No,Credit card (automatic),99.7,6330.4,0
Female,1,Yes,No,19,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.95,1760.25,0
Male,0,Yes,No,43,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),86.1,3551.65,0
Male,0,No,Yes,56,Yes,No,Two year,Yes,Mailed check,24.8,1424.2,0
Female,0,No,No,10,No,DSL,Month-to-month,No,Electronic check,36.25,374,0
Female,0,No,No,1,Yes,No,Month-to-month,Yes,Mailed check,20.25,20.25,1
Female,0,No,No,13,No,DSL,Month-to-month,Yes,Electronic check,23.9,300.8,1
Male,0,No,No,56,Yes,Fiber optic,Month-to-month,No,Electronic check,98.6,5581.05,0
Male,0,No,No,25,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.8,2043.45,1
Male,0,No,No,21,Yes,Fiber optic,Month-to-month,No,Mailed check,103.85,2215,0
Female,0,No,No,13,Yes,DSL,Month-to-month,No,Bank transfer (automatic),67.8,842.25,0
Male,0,Yes,No,35,Yes,Fiber optic,Month-to-month,Yes,Electronic check,75.2,2576.2,1
Male,1,Yes,No,71,Yes,No,Two year,No,Bank transfer (automatic),24.85,1901,0
Female,0,No,No,29,Yes,No,Month-to-month,No,Credit card (automatic),19.35,601.6,0
Male,0,Yes,No,71,No,DSL,Two year,No,Electronic check,49.35,3515.25,1
Male,1,Yes,No,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89,605.45,0
Male,0,Yes,No,65,Yes,DSL,Two year,No,Bank transfer (automatic),76.15,4929.55,0
Male,0,No,No,27,Yes,No,One year,No,Mailed check,20.3,595.05,0
Male,0,No,No,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.9,469.8,1
Female,1,No,No,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),117.35,8436.25,0
Male,0,No,No,1,Yes,No,Month-to-month,Yes,Mailed check,19.75,19.75,0
Male,0,No,No,11,Yes,DSL,Month-to-month,No,Credit card (automatic),45.2,492,0
Male,0,Yes,Yes,39,Yes,No,Two year,No,Mailed check,25.2,987.95,0
Male,0,No,No,26,Yes,DSL,One year,No,Bank transfer (automatic),75,1908.35,0
Female,0,Yes,Yes,72,No,DSL,Two year,No,Bank transfer (automatic),65.7,4575.35,0
Male,1,No,No,32,Yes,No,One year,No,Credit card (automatic),19.8,587.7,0
Male,0,Yes,No,61,No,DSL,Two year,Yes,Mailed check,62.15,3778.85,0
Male,0,Yes,No,72,Yes,Fiber optic,Two year,No,Bank transfer (automatic),115.15,8349.45,0
Female,0,No,No,12,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.55,1066.9,0
Male,0,No,Yes,21,Yes,DSL,Month-to-month,No,Mailed check,45.65,985.05,0
Female,0,Yes,No,62,Yes,Fiber optic,Month-to-month,Yes,Electronic check,101.35,6164.7,0
Male,1,Yes,No,5,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),79.9,343.95,1
Female,0,No,No,1,Yes,No,Month-to-month,No,Electronic check,20.7,20.7,0
Male,0,No,Yes,62,Yes,Fiber optic,Two year,Yes,Electronic check,104.05,6590.5,0
Female,0,Yes,Yes,36,Yes,No,Two year,No,Bank transfer (automatic),20.25,717.95,0
Female,1,No,No,28,Yes,Fiber optic,Month-to-month,Yes,Electronic check,103.3,2890.65,1
Female,0,Yes,Yes,69,Yes,DSL,One year,No,Credit card (automatic),73.7,4885.85,0
Male,0,No,No,10,Yes,No,Month-to-month,No,Credit card (automatic),19.75,208.25,0
Female,1,No,No,45,Yes,DSL,Month-to-month,Yes,Electronic check,70.05,3062.45,0
Female,0,Yes,Yes,70,Yes,No,Two year,No,Mailed check,24.05,1764.75,0
Female,0,No,Yes,22,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.75,1816.75,0
Male,0,Yes,No,55,Yes,Fiber optic,One year,Yes,Electronic check,104.15,5743.05,1
Female,0,No,No,65,No,DSL,Two year,No,Credit card (automatic),59.95,3921.1,0
Female,0,Yes,Yes,72,Yes,No,Two year,No,Bank transfer (automatic),19.55,1463.45,0
Male,0,Yes,No,10,Yes,No,One year,No,Bank transfer (automatic),19.6,189.45,0
Female,1,Yes,Yes,61,Yes,DSL,One year,Yes,Electronic check,65.2,3965.05,0
Male,1,No,No,24,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),102.95,2496.7,1
Female,0,No,No,1,Yes,Fiber optic,Month-to-month,No,Electronic check,90.6,90.6,1
Female,0,No,No,6,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),50.8,288.05,1
Female,0,No,No,48,Yes,Fiber optic,One year,No,Electronic check,75.15,3772.65,0
Male,0,Yes,Yes,55,Yes,No,One year,No,Mailed check,19.5,1026.35,0
Male,0,No,No,1,Yes,No,Month-to-month,No,Credit card (automatic),19.3,19.3,0
Female,0,Yes,No,71,Yes,No,Two year,No,Mailed check,19.6,1416.5,0
Male,0,Yes,No,8,Yes,No,Month-to-month,No,Mailed check,20.25,158.35,0
Male,0,No,No,11,Yes,Fiber optic,Month-to-month,Yes,Electronic check,73.5,791.75,1
Female,0,Yes,No,33,No,DSL,Two year,No,Bank transfer (automatic),59.55,2016.3,0
Female,1,Yes,No,56,Yes,Fiber optic,One year,No,Electronic check,95.65,5471.75,0
Female,0,No,No,1,Yes,No,Month-to-month,No,Mailed check,19.75,19.75,0
Female,0,No,Yes,40,Yes,DSL,Month-to-month,Yes,Credit card (automatic),64.1,2460.35,0
Male,0,Yes,Yes,46,Yes,No,Two year,No,Credit card (automatic),19.75,856.5,0
Male,0,Yes,Yes,63,Yes,No,Two year,No,Mailed check,19.7,1275.85,0
Female,0,Yes,No,56,Yes,Fiber optic,Month-to-month,No,Electronic check,90.55,5116.6,0
Male,0,No,No,63,Yes,Fiber optic,One year,No,Credit card (automatic),104.5,6590.8,0
Female,0,Yes,Yes,24,No,DSL,Two year,Yes,Mailed check,52.5,1208.15,0
Female,0,No,No,19,Yes,DSL,Month-to-month,Yes,Mailed check,56.1,1033.9,0
Male,0,Yes,Yes,22,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.75,1885.15,0
Male,0,Yes,No,13,Yes,DSL,One year,Yes,Mailed check,75.3,989.45,1
Female,0,Yes,No,70,Yes,No,Two year,Yes,Bank transfer (automatic),26,2006.95,0
Male,1,No,No,2,Yes,DSL,Month-to-month,No,Bank transfer (automatic),66.4,94.55,1
Male,0,No,No,62,Yes,Fiber optic,One year,No,Electronic check,102,6529.25,1
Male,0,Yes,Yes,35,Yes,Fiber optic,One year,Yes,Electronic check,89.7,3165.6,0
Male,0,Yes,No,17,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),90.2,1454.15,1
Female,0,Yes,No,72,Yes,DSL,Two year,Yes,Electronic check,92.4,6786.1,0
Female,0,Yes,Yes,28,Yes,No,One year,No,Mailed check,19.9,543,0
Male,0,Yes,No,56,Yes,No,Two year,Yes,Credit card (automatic),25.15,1327.15,1
Male,0,No,No,45,Yes,No,One year,No,Bank transfer (automatic),18.85,867.3,0
Female,0,No,No,1,Yes,No,Month-to-month,Yes,Mailed check,25.75,25.75,0
Female,0,No,No,6,Yes,No,Month-to-month,Yes,Mailed check,20.95,109.5,0
Female,0,Yes,No,48,Yes,Fiber optic,One year,Yes,Electronic check,97.05,4692.95,0
Male,0,Yes,Yes,25,Yes,No,Month-to-month,Yes,Bank transfer (automatic),25.4,546.85,0
Male,0,Yes,Yes,64,Yes,No,Two year,Yes,Bank transfer (automatic),19.7,1274.05,0
Male,0,No,No,50,No,DSL,Month-to-month,Yes,Mailed check,35,1782.4,0
Female,1,No,No,32,Yes,Fiber optic,Month-to-month,No,Electronic check,90.95,2897.95,0
Male,0,Yes,Yes,45,Yes,DSL,Two year,No,Credit card (automatic),73.85,3371,0
Male,0,Yes,No,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.05,801.3,0
Female,1,Yes,No,66,Yes,Fiber optic,One year,Yes,Credit card (automatic),105.95,6975.25,1
Female,0,Yes,Yes,64,Yes,Fiber optic,Two year,No,Bank transfer (automatic),110.3,6997.3,0
Male,1,Yes,No,67,Yes,DSL,One year,Yes,Bank transfer (automatic),60.95,4119.4,0
Male,0,No,No,10,Yes,DSL,Month-to-month,No,Mailed check,46,492.1,0
Female,1,No,No,29,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,0
Female,0,No,No,24,Yes,No,One year,No,Bank transfer (automatic),24.6,605.25,0
Male,0,Yes,Yes,66,Yes,No,Two year,Yes,Mailed check,19.75,1344.5,0
Female,0,Yes,No,45,Yes,No,Two year,No,Mailed check,25.5,1121.05,0
Female,0,Yes,No,49,Yes,No,One year,No,Credit card (automatic),19,918.7,0
Female,0,Yes,No,29,Yes,No,Two year,Yes,Mailed check,19.55,521.8,0
Female,1,No,No,37,Yes,Fiber optic,Month-to-month,Yes,Electronic check,96.55,3580.3,1
Female,0,No,No,22,No,DSL,Month-to-month,Yes,Electronic check,50.6,1073.3,0
Female,0,No,No,23,Yes,Fiber optic,Month-to-month,Yes,Mailed check,79.1,1783.75,0
Male,1,No,No,24,Yes,Fiber optic,Month-to-month,Yes,Electronic check,101.25,2440.15,1
Male,0,No,No,69,Yes,DSL,Two year,No,Mailed check,90.65,6322.1,0
Male,0,No,No,56,Yes,DSL,One year,Yes,Bank transfer (automatic),75.75,4284.65,0
Male,0,No,No,65,Yes,Fiber optic,One year,Yes,Credit card (automatic),110,7138.65,0
Male,0,Yes,No,71,Yes,No,One year,No,Electronic check,20.85,1539.75,0
Female,1,No,No,14,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1,0
Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.15,123.8,0
Female,0,No,No,32,Yes,Fiber optic,One year,No,Electronic check,84.05,2781.85,1
Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Yes,Mailed check,69.9,497.3,0
Female,0,Yes,Yes,17,Yes,Fiber optic,Month-to-month,No,Electronic check,94.4,1607.2,1
Male,0,No,No,19,Yes,Fiber optic,Month-to-month,Yes,Electronic check,78.25,1490.95,1
Male,0,No,No,71,Yes,No,Two year,No,Bank transfer (automatic),25.55,1898.1,0
Female,0,Yes,Yes,54,Yes,DSL,Two year,No,Bank transfer (automatic),60,3273.95,0
Male,0,Yes,No,31,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),90.55,2929.75,0
Female,1,No,No,71,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),99.65,6951.15,0
Male,0,No,Yes,5,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),48.65,235.2,0
Female,0,No,No,68,Yes,DSL,Two year,Yes,Electronic check,80.65,5330.2,0
Female,0,Yes,No,42,Yes,DSL,Month-to-month,Yes,Credit card (automatic),66.4,2727.8,0
Female,0,No,No,50,Yes,Fiber optic,Two year,Yes,Mailed check,100.2,5038.45,0
Female,0,No,No,1,Yes,No,Month-to-month,Yes,Mailed check,19.1,19.1,1
Female,0,No,No,7,Yes,No,Month-to-month,No,Mailed check,20.35,150.6,0
Male,0,Yes,Yes,64,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.8,5960.5,0
Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.9,74.9,1
Male,0,No,No,59,Yes,No,Two year,Yes,Bank transfer (automatic),20.2,1192.3,0
Female,0,Yes,No,6,Yes,DSL,Month-to-month,No,Electronic check,50.35,314.55,0
Female,0,Yes,No,15,Yes,No,Month-to-month,No,Credit card (automatic),20.45,330.8,0
Male,0,No,No,29,Yes,DSL,One year,Yes,Electronic check,58.75,1696.2,0
Female,0,Yes,No,49,Yes,No,One year,No,Credit card (automatic),20.7,1032.05,0
Female,0,No,No,63,Yes,DSL,Two year,Yes,Credit card (automatic),80.3,4995.35,0
Male,0,Yes,No,63,Yes,DSL,Two year,No,Credit card (automatic),79.8,5034.05,0
Male,1,Yes,Yes,24,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.85,1857.75,0
Male,0,No,No,3,No,DSL,Month-to-month,No,Electronic check,24.75,66.95,1
Female,0,Yes,No,21,Yes,DSL,One year,No,Mailed check,80.9,1714.95,0
Male,0,Yes,Yes,13,Yes,No,One year,No,Bank transfer (automatic),24.5,343.6,0
Male,0,Yes,Yes,1,Yes,No,Month-to-month,Yes,Bank transfer (automatic),20.15,20.15,0
Female,0,Yes,Yes,25,Yes,No,One year,No,Mailed check,20.05,520.1,0
Female,0,Yes,No,67,Yes,No,One year,Yes,Bank transfer (automatic),20.85,1327.4,0
Female,0,Yes,No,68,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),89.95,5974.3,0
Female,1,No,No,4,Yes,DSL,Month-to-month,No,Mailed check,48.75,179.85,0
Female,0,Yes,No,2,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),79.7,165,1
Male,0,No,No,21,Yes,No,One year,Yes,Mailed check,20.35,422.7,0
Male,0,Yes,Yes,55,Yes,DSL,Two year,No,Bank transfer (automatic),57.55,3046.4,1
Male,0,Yes,Yes,22,Yes,DSL,Month-to-month,Yes,Mailed check,57.95,1271.8,0
Female,0,No,No,9,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),59.5,530.05,0
Female,0,Yes,No,21,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.5,1808.7,1
Male,0,No,No,19,Yes,DSL,Month-to-month,No,Electronic check,59.55,1144.6,0
Female,0,Yes,Yes,69,Yes,Fiber optic,Month-to-month,Yes,Electronic check,103.95,7446.9,1
Male,1,No,No,1,No,DSL,Month-to-month,Yes,Electronic check,25.1,25.1,1
Female,0,No,No,66,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),103.1,6595,0
Female,0,Yes,Yes,7,No,DSL,Month-to-month,Yes,Electronic check,24.7,149.05,0
Female,0,Yes,Yes,32,Yes,DSL,Month-to-month,No,Bank transfer (automatic),62.45,2045.55,0
Female,0,No,No,37,Yes,DSL,Month-to-month,Yes,Credit card (automatic),78.9,2976.95,0
Female,1,No,No,17,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.15,1496.9,1
Male,0,Yes,No,66,Yes,DSL,Two year,Yes,Credit card (automatic),66.1,4428.45,0
Female,0,Yes,No,17,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),75.4,1322.55,0
Male,0,Yes,No,58,Yes,DSL,One year,No,Credit card (automatic),60.3,3563.8,1
Male,0,No,No,27,Yes,DSL,One year,No,Credit card (automatic),69.35,1927.3,0
Male,0,No,Yes,1,No,DSL,Month-to-month,No,Electronic check,24.75,24.75,1
Female,0,Yes,Yes,70,Yes,DSL,Two year,No,Bank transfer (automatic),79.7,5743.3,0
Female,0,Yes,Yes,32,Yes,DSL,Month-to-month,No,Bank transfer (automatic),61.4,1864.65,0
Female,0,No,No,18,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.8,1221.65,0
Male,0,Yes,No,17,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),80.5,1336.9,0
Male,0,Yes,No,60,Yes,Fiber optic,Two year,No,Credit card (automatic),101.15,6067.4,0
Male,0,No,No,43,Yes,DSL,Two year,Yes,Electronic check,60,2548.55,0
Female,0,No,No,1,Yes,DSL,Month-to-month,No,Mailed check,44.75,44.75,0
Female,0,No,No,3,Yes,No,Month-to-month,No,Mailed check,19.85,63.75,1
Male,0,No,No,15,Yes,DSL,Month-to-month,Yes,Credit card (automatic),58.6,939.7,1
Male,1,No,No,45,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),93.9,4200.25,0
Female,0,Yes,No,70,Yes,DSL,Two year,No,Credit card (automatic),86.45,5950.2,0
Male,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Yes,Electronic check,98.5,1037.75,1
Female,0,No,No,1,Yes,DSL,Month-to-month,Yes,Mailed check,50.45,50.45,1
Female,0,Yes,No,68,Yes,No,Two year,Yes,Credit card (automatic),24.95,1614.9,0
Male,0,Yes,Yes,38,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.65,3624.3,1
Male,0,No,No,29,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.2,2607.6,0
Female,0,No,No,16,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.45,1422.1,1
Male,0,No,No,31,No,DSL,One year,Yes,Electronic check,50.05,1523.4,0
Male,0,No,No,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.9,324.3,1
Female,0,Yes,No,48,Yes,DSL,One year,Yes,Mailed check,69.55,3435.6,0
Female,0,No,No,15,Yes,No,Month-to-month,Yes,Credit card (automatic),25.4,399.6,1
Male,0,No,No,50,Yes,Fiber optic,One year,Yes,Credit card (automatic),90.1,4549.45,0
Male,0,No,No,7,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5,0
Female,0,No,No,3,Yes,DSL,Month-to-month,Yes,Electronic check,54.2,140.4,0
Female,0,No,No,59,Yes,No,Two year,No,Electronic check,24.45,1493.1,0
Male,0,Yes,No,66,Yes,DSL,Two year,No,Bank transfer (automatic),91.7,6075.9,0
Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.1,70.1,1
Female,0,Yes,Yes,72,Yes,DSL,Two year,No,Credit card (automatic),89.75,6595.9,0
Male,1,Yes,No,60,Yes,Fiber optic,One year,Yes,Electronic check,97.95,5867,0
Female,0,No,No,39,Yes,No,Two year,No,Credit card (automatic),20.7,762.45,0
Male,0,No,No,55,Yes,Fiber optic,Month-to-month,Yes,Electronic check,96.8,5283.95,1
Male,0,No,No,37,Yes,No,One year,No,Credit card (automatic),20.15,785.75,0
Female,0,Yes,No,72,Yes,No,Two year,Yes,Mailed check,26,1776,0
Male,1,Yes,No,72,Yes,DSL,Two year,No,Credit card (automatic),77.35,5396.25,0
Female,0,No,No,8,Yes,DSL,Month-to-month,No,Bank transfer (automatic),66.05,574.5,0
Female,0,Yes,Yes,22,Yes,No,Month-to-month,No,Mailed check,19.9,400.3,0
Male,0,No,Yes,17,Yes,DSL,One year,No,Electronic check,80.85,1445.95,0
Female,1,No,No,70,Yes,DSL,Two year,Yes,Bank transfer (automatic),75.5,5212.65,0
Male,0,Yes,Yes,72,Yes,DSL,Two year,Yes,Bank transfer (automatic),87.55,6463.15,0
Female,0,Yes,No,57,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),109.4,6252.7,0
Male,0,Yes,No,30,Yes,No,One year,No,Credit card (automatic),20.7,587.1,0
Male,0,No,No,32,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),93.4,2979.3,0
Female,0,No,No,39,Yes,Fiber optic,Two year,Yes,Electronic check,80.45,3201.55,1
Female,0,No,No,44,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),88.15,3973.2,0
Male,1,No,No,9,Yes,DSL,Month-to-month,No,Mailed check,49.2,447.9,0
Female,0,Yes,No,67,Yes,No,Two year,No,Mailed check,19.65,1335.2,0
Female,0,No,No,15,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.75,1111.85,1
Male,0,No,No,1,Yes,DSL,Month-to-month,No,Credit card (automatic),49,49,0
Female,0,Yes,Yes,30,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.05,3046.15,1
Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.35,69.35,1
Male,0,Yes,Yes,67,Yes,DSL,Two year,Yes,Electronic check,79.7,5293.4,1
Female,1,Yes,No,32,Yes,Fiber optic,Month-to-month,No,Mailed check,79.3,2570,0
Male,0,Yes,Yes,41,Yes,No,One year,No,Bank transfer (automatic),19.5,798.2,0
Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.55,80.55,1
Female,0,No,Yes,17,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),92.7,1556.85,0
Female,0,No,No,9,Yes,No,Month-to-month,Yes,Credit card (automatic),20.45,147.55,0
Male,0,No,No,6,Yes,No,Month-to-month,No,Bank transfer (automatic),20.15,130.5,0
Male,0,Yes,Yes,9,Yes,Fiber optic,One year,Yes,Electronic check,90.35,767.9,0
Female,0,Yes,Yes,71,Yes,Fiber optic,Two year,No,Bank transfer (automatic),114.6,8100.25,0
Male,0,No,No,1,Yes,No,Month-to-month,No,Mailed check,20,20,1
Male,0,No,No,26,Yes,Fiber optic,One year,Yes,Electronic check,85.2,2184.6,0
Female,0,No,No,22,Yes,DSL,Month-to-month,Yes,Credit card (automatic),48.8,1054.6,1
Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),69.8,1540.35,0
Male,0,Yes,Yes,72,Yes,No,Two year,No,Electronic check,20.55,1432.55,0
Female,1,Yes,No,72,Yes,Fiber optic,One year,Yes,Credit card (automatic),105.75,7629.85,0
Male,0,No,No,4,Yes,No,Month-to-month,No,Mailed check,25.25,101.9,0
Female,1,Yes,No,62,Yes,Fiber optic,One year,Yes,Electronic check,104.85,6312.9,0
Female,0,No,No,10,Yes,DSL,Month-to-month,Yes,Mailed check,60.95,629.55,0
Male,0,No,No,58,Yes,No,Two year,No,Mailed check,20.8,1212.25,0
Female,0,Yes,No,71,Yes,DSL,Two year,No,Electronic check,90.1,6310.9,0
Male,1,No,No,69,Yes,DSL,Two year,No,Credit card (automatic),74.1,5031,0
Female,1,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.05,85.05,1
Female,0,Yes,Yes,72,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),118.75,8672.45,0
Female,0,Yes,No,33,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),95,3008.15,0
Female,0,Yes,Yes,10,Yes,No,Two year,No,Mailed check,20.15,220.8,0
Female,1,No,No,57,Yes,Fiber optic,Two year,No,Credit card (automatic),101.3,5779.6,0
Female,0,No,No,10,Yes,No,Month-to-month,Yes,Electronic check,21.2,222.65,0
Female,0,Yes,Yes,68,Yes,DSL,Two year,No,Bank transfer (automatic),85.3,5560,0
Male,0,No,No,18,Yes,Fiber optic,One year,Yes,Credit card (automatic),89.6,1633,0
Male,0,Yes,Yes,56,Yes,Fiber optic,Two year,No,Mailed check,115.85,6567.9,0
Female,0,No,No,67,Yes,No,Two year,Yes,Mailed check,26.1,1759.55,0
Male,1,No,No,65,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),99.1,6496.15,0
Female,0,Yes,Yes,11,Yes,No,Two year,No,Mailed check,25,300.7,0
Male,0,Yes,Yes,25,Yes,DSL,One year,Yes,Mailed check,55.1,1466.1,0
